"rep_num","Arc","Egr2","Nr4a1","center_x","center_y"
1,26,11,25,4011.96698113208,782.695754716981
1,14,1,6,8764.37104708363,786.446240337316
1,12,5,17,6442.06974841481,788.512988341174
1,11,9,7,4150.65689843466,795.748634874408
1,2,0,2,6632.68680811808,804.83971402214
1,44,28,44,4576.35501399638,815.117569570229
1,42,31,23,4465.22512959763,809.944705011108
1,2,4,9,2966.17791526059,814.852268466442
1,0,0,1,3512.09841029523,807.360711582135
1,11,15,50,8688.19580237257,815.81566940425
1,12,1,3,5100.92984982514,822.707467599259
1,4,14,3,4262.83499234303,820.408116385911
1,25,4,14,6285.63923794082,828.609444669639
1,14,3,5,2583.17184715898,824.890714709958
1,6,0,0,8428.61639205746,828.31875792142
1,13,5,7,4865.23462603878,824.965373961219
1,0,0,0,7230.56427015251,834.642919389978
1,3,5,4,2178.4395377631,833.294882377218
1,60,40,31,3069.44254901961,844.287450980392
1,15,6,6,3369.6986332574,848.259681093394
1,5,7,2,5221.72894876795,848.462861194824
1,63,42,37,3289.97412265154,847.191244239631
1,29,5,10,6501.60126984127,855.25037037037
1,13,0,1,2880.98737221888,856.682902385248
1,9,5,7,3509.46052924172,860.174783188793
1,2,4,4,8297.63047001621,853.012425715829
1,21,17,20,3838.98533109807,856.902766135792
1,4,2,1,4106.94012883668,860.089617279272
1,5,0,0,4401.5938517179,858.403254972875
1,9,5,1,4898.8788507109,862.130331753555
1,5,3,6,5379.9146274149,857.197424103036
1,6,0,3,8233.28878153516,868.866702451244
1,12,5,7,5496.96701164295,879.783742992669
1,3,0,1,6743.59447719516,873.626124728514
1,7,0,5,5897.6781444285,888.170492587279
1,4,3,0,3957.67898581865,889.653631284916
1,10,0,0,4015.60074704295,886.248599294459
1,3,4,3,5045.93725490196,903.351885369532
1,15,6,1,4532.4194214876,911.668181818182
1,13,3,4,2189.3610411419,913.832633641198
1,35,9,20,9018.16122672508,913.246659364732
1,2,1,0,6721.98777667658,927.659398744632
1,13,0,6,4683.96023138106,930.109725234996
1,11,1,1,8778.0377978636,927.544165981923
1,6,1,3,4454.10092807425,920.25319025522
1,18,7,8,4369.69698334084,930.29378658262
1,4,1,0,5966.6263292996,931.983865053172
1,2,1,1,6686.76343784994,956.844064949608
1,2,6,19,8342.72432245814,949.543414465734
1,6,2,4,2254.05449398443,951.492569002123
1,35,19,5,5451.15855226897,956.318574315635
1,11,3,15,7578.36701178151,953.241699393074
1,2,0,2,8266.44931439765,948.955680705191
1,5,15,10,6040.2806104752,962.394901144641
1,15,5,7,7931.33959605449,963.49342414279
1,10,1,6,3159.55529473135,965.362154407929
1,4,0,1,5220.84379592694,974.839596892715
1,20,5,15,6188.60408163265,972.500816326531
1,1,1,0,6980.39686811842,980.319060435527
1,12,5,12,5866.3970074813,985.59825436409
1,8,6,14,7759.90484988453,986.315935334873
1,11,4,11,8203.61734872333,988.192549842602
1,25,26,18,5101.19583508624,987.980016827934
1,5,0,9,9167.00175469381,989.984909633269
1,19,12,4,4787.12928501469,995.362585700294
1,8,0,12,8573.76152923024,1003.37064975141
1,35,24,20,4403.92206290472,1013.12881591119
1,14,4,11,8764.93753741768,1013.32269008182
1,4,0,1,9109.52334839681,1025.67118571121
1,12,10,4,4213.84450342845,1014.14134041141
1,13,9,4,4837.66744669787,1031.01378055122
1,3,0,1,5448.11665457184,1028.44847605225
1,9,13,18,8448.04277620397,1030.12209631728
1,4,1,0,6607.98729582577,1024.81094978826
1,31,3,5,7408.63984925446,1035.58053416353
1,0,2,1,2757.69577039275,1047.08157099698
1,11,1,0,8263.78703502284,1045.4924951055
1,7,0,0,4745.79223901099,1049.33756868132
1,53,41,43,2586.82938107659,1036.63220298791
1,21,7,4,4222.9982124617,1069.62512768131
1,0,0,0,3874.76637407157,1061.61006076975
1,2,0,0,1913.60810313076,1065.7664825046
1,4,0,0,2660.27018454441,1070.97087658593
1,23,4,0,6560.98058741964,1078.06933064414
1,8,0,2,6291.87045515755,1078.37840021546
1,37,26,31,4297.03720333547,1070.45365618987
1,4,2,0,5582.54257907543,1080.06772100568
1,26,4,16,8126.78903984125,1084.8766600519
1,3,0,0,6878.33483968152,1086.16074887024
1,0,1,1,2414.37487557237,1084.62233724866
1,44,9,24,2553.88619854722,1105.5498385795
1,5,1,0,9098.10048154093,1090.79261637239
1,8,3,1,4366.78805318516,1099.10121055765
1,64,45,24,4532.68907563025,1094.02130154387
1,37,1,20,4626.83772110243,1098.68037844508
1,2,0,2,5007.79824165915,1094.54779080252
1,3,6,5,5752.27430879155,1100.70410065238
1,23,12,24,9005.68018312623,1103.51493350774
1,4,17,24,5930.06313400961,1105.36946075814
1,11,5,7,4467.3580213173,1104.34517627767
1,0,1,0,2178.18992161254,1114.11802911534
1,0,1,4,2368.09540229885,1119.42375478927
1,17,3,5,5321.90037408939,1119.80862374483
1,5,22,37,5847.12385886997,1123.62694300518
1,2,1,1,2226.81015553522,1129.05855443733
1,0,0,0,3395.24036123654,1127.60767627648
1,21,10,9,8346.40837151187,1133.57830070804
1,2,1,2,7966.95845629966,1140.41293984109
1,14,3,9,7413.85855263158,1139.8524122807
1,25,15,27,4751.24012006003,1140.54302151076
1,34,26,40,4850.57345387302,1155.35319498664
1,6,2,2,7719.78607644306,1155.09321372855
1,4,1,0,6176.22264419653,1157.82672679801
1,22,15,14,5253.97840799227,1158.03383822108
1,28,7,28,7486.27646851917,1170.52251143159
1,6,2,1,8123.51563275434,1167.31166253102
1,24,18,21,1821.44933595671,1176.8337432366
1,29,18,24,7314.4722169543,1189.5313863076
1,16,10,13,7655.48624098317,1184.80443494523
1,22,17,16,4236.35774846915,1190.09632595384
1,0,1,1,5044.56087125632,1183.27110073901
1,7,2,5,6054.03822124219,1196.99338478501
1,5,0,3,7224.62932911142,1194.63209974273
1,6,2,3,8263.79103362391,1202.4102117061
1,21,8,13,4968.06699426699,1207.54135954136
1,5,0,6,1641.58638278998,1202.35351519184
1,6,1,8,9166.810710988,1211.8242536165
1,4,0,0,2368.46037399822,1212.69011576135
1,3,0,1,8918.48998774009,1215.10993052718
1,32,21,24,1753.21796443899,1215.89576946658
1,5,0,2,4678.75538020086,1217.95193687231
1,7,0,0,5070.60867458202,1227.41289071965
1,0,0,0,3111.58929154424,1221.02056807052
1,0,0,3,6375.26014801525,1224.59856470061
1,39,21,28,1820.80775134305,1237.12029930929
1,6,2,16,8425.72736196319,1227.50993865031
1,23,2,13,7531.302727462,1231.03914220279
1,8,1,1,2326.09799382716,1232.70113168724
1,55,12,54,7627.99966181941,1242.20629015894
1,4,1,2,7104.20625465376,1244.05534872177
1,41,8,12,1674.32152455412,1248.59369655509
1,5,1,3,7162.64411441144,1239.3798129813
1,3,16,6,1970.51964107677,1252.18843469591
1,5,1,15,8151.60003674444,1248.55796435789
1,51,14,42,2100.23454354117,1254.41291765325
1,23,1,1,9315.65370090634,1253.27001510574
1,7,0,4,6587.07063197026,1255.77857806691
1,5,1,1,5991.34764397906,1257.9479930192
1,15,20,7,1421.17545820295,1259.93249888243
1,12,5,0,8308.48572061102,1270.55147221607
1,6,7,0,6525.69733260751,1275.29749591726
1,48,44,69,2207.35862206292,1278.8892871366
1,10,0,1,6475.95357223349,1285.31237322515
1,0,0,1,3455.27068298295,1285.4993201548
1,25,24,26,8617.99048374306,1284.59892942109
1,29,7,9,9419.57926829268,1289.13008130081
1,25,10,17,6642.24534833405,1286.53894418001
1,9,5,3,9364.25373134328,1294.57462686567
1,2,1,2,7171.06469149225,1296.47295460723
1,0,1,0,3261.49506008011,1302.08971962617
1,27,12,8,1733.70057937428,1296.04403244496
1,5,0,0,8937.18864569083,1304.36388508892
1,11,12,11,4408.85855874458,1302.3247986785
1,3,0,2,4525.13345070423,1299.91285211268
1,48,19,27,4880.51205489614,1305.62203264095
1,7,22,20,5508.67039868924,1308.59011469143
1,9,1,1,6144.49985883682,1323.36476566911
1,7,0,3,5658.01632653061,1310.46149659864
1,2,0,1,8308.66918714556,1323.2381852552
1,7,11,20,5130.88293874483,1315.04753851935
1,2,0,1,6758.56066115702,1311.88826446281
1,16,5,3,2636.07672146771,1320.39647367167
1,24,3,2,5583.56263028236,1322.12431305666
1,0,2,1,6721.78268945022,1330.23179791976
1,14,6,7,8477.28764805415,1326.56852791878
1,0,0,0,3971.18639291465,1330.33957326892
1,14,0,8,9602.24472222222,1337.29527777778
1,19,8,16,2206.38899803536,1342.43855053482
1,25,26,30,5305.73641025641,1340.16635897436
1,8,11,27,7229.35055416518,1337.454951734
1,2,4,23,7335.94468784228,1335.89786418401
1,0,0,0,3653.00508474576,1349.06779661017
1,4,1,7,9291.17164395477,1344.68425630618
1,20,0,11,5918.71272957568,1335.78758708043
1,13,0,0,5191.72367312553,1350.17467003651
1,23,2,10,6647.23041296797,1352.12427634118
1,6,9,1,7048.40799815072,1349.56773000462
1,9,4,5,2584.41861007463,1356.09561567164
1,11,7,4,2008.80084463214,1355.22471660369
1,2,15,35,7290.66196221261,1360.82676986114
1,16,4,3,7608.39750283768,1353.71214528944
1,14,9,7,4946.81530021335,1359.43706187138
1,0,0,0,2852.2727754799,1366.24032240959
1,18,12,2,7103.21281692953,1369.90497105211
1,13,17,6,1731.28228398563,1373.97182832293
1,0,0,0,2778.18995452666,1367.3476643241
1,14,5,13,6375.2158612561,1377.98248863445
1,42,4,13,1910.04854602259,1388.08243210767
1,10,6,1,8580.85922667284,1388.21393841167
1,16,8,16,2443.88346202191,1394.10881666367
1,23,12,19,4679.82054741712,1392.38377023901
1,0,0,0,2963.23438887245,1383.69241392917
1,12,0,6,5004.95534188034,1394.96239316239
1,21,26,8,7883.72704765835,1396.12028058593
1,0,1,0,3388.94881627209,1388.15730243414
1,53,11,37,9211.64164361912,1400.0728960885
1,3,2,2,7818.50885707353,1401.94394564426
1,5,1,2,4385.13351713273,1416.30366285939
1,7,1,4,1846.51924603175,1411.51507936508
1,8,2,2,7656.69025367156,1403.7082777036
1,0,0,0,3802.81588926811,1395.81361395525
1,70,20,40,8502.74352394917,1408.64283968719
1,12,2,4,5313.55224147169,1412.20735845687
1,15,17,15,8041.72390152696,1413.39326893113
1,2,10,25,8141.8240455665,1422.69842980296
1,41,5,13,5635.66859928844,1421.6127289498
1,5,13,11,1989.01139005114,1423.22710367271
1,9,2,1,2287.77801268499,1427.19812745394
1,36,7,25,6149.06229388054,1429.77482594357
1,8,9,16,2161.60897352289,1429.87609234381
1,37,34,43,8703.37848256527,1434.18626248467
1,16,0,1,7744.10825439783,1422.4702300406
1,11,1,4,4724.3870465168,1441.76897395949
1,2,1,3,1639.95733427362,1442.15056417489
1,20,22,19,1388.79646017699,1447.13438216978
1,5,3,8,4853.93893959148,1444.39461103868
1,5,5,17,8410.61013002135,1448.17329710848
1,14,3,8,6628.88331515812,1451.01335877863
1,23,2,27,5368.95494895695,1453.85552596538
1,10,0,1,7668.09039242219,1457.85169147497
1,35,20,62,9163.42797581822,1452.00312695435
1,12,1,6,8792.97537350189,1456.65539320309
1,38,38,31,7477.89901026393,1453.69336510264
1,18,11,19,6934.48447073738,1464.76463131206
1,20,1,3,7588.5109682828,1462.23403660752
1,9,5,1,7023.0602675059,1461.98379228954
1,15,0,6,9335.82232769294,1464.25650020636
1,25,8,22,4997.55208581645,1467.05339690107
1,2,0,1,7936.00526064084,1466.39454806313
1,0,0,0,3593.36281701949,1466.54293299797
1,17,0,2,7725.73543457498,1482.89255014327
1,22,1,6,4924.32371007371,1477.01924651925
1,3,0,0,5531.9582781457,1473.24944812362
1,1,1,0,7893.5526402099,1485.10987208921
1,26,42,62,1910.55927706848,1488.1508870834
1,5,1,7,5077.63388205876,1485.42696395082
1,6,5,21,8590.65856664906,1491.63673181898
1,16,15,7,7324.67720632379,1487.50510306184
1,3,1,0,9452.11548311991,1491.99208381839
1,14,5,8,9219.52481357675,1490.31987657496
1,12,13,3,1687.87529467232,1502.88165959453
1,8,13,31,4863.52688771245,1504.54193368626
1,7,0,0,8722.85613571271,1504.60189469046
1,2,0,0,5600.80884879725,1504.72014604811
1,3,5,1,1224.29133500114,1505.09665681146
1,8,2,0,4504.79131799163,1492.21931659693
1,13,5,4,7485.76839326955,1517.29429231277
1,0,1,1,10020.0855568192,1516.41964832473
1,7,0,0,9513.72787821123,1523.28988265144
1,12,5,3,6626.88906926407,1516.98674242424
1,17,4,8,2015.63688260114,1526.5956813105
1,0,0,1,3184.35496655933,1532.89109074395
1,24,10,33,6429.72055596196,1526.5488556798
1,32,22,7,2580.36543117899,1531.88806109145
1,30,34,22,5491.70039525692,1531.34466403162
1,3,14,34,6315.89875253844,1526.94516971279
1,11,20,15,4240.03216650899,1529.05652790918
1,15,3,9,9229.85980053701,1548.89489835059
1,45,36,30,6672.96807628524,1548.72118573798
1,1,8,16,6359.60803212851,1556.28192771084
1,8,0,0,1194.92698982645,1553.91621783363
1,7,0,0,1970.51402131239,1555.99775659002
1,2,2,2,7758.80778113342,1557.62728726239
1,16,18,24,9391.77175310759,1557.70360051436
1,4,2,0,7874.43257443082,1560.3630222667
1,2,21,50,5254.88925459826,1570.28789932236
1,19,30,32,1518.38719629772,1565.24334747397
1,28,30,14,4253.26697606253,1580.46336101612
1,9,3,1,7825.84444444444,1573.13882915173
1,9,10,5,8042.60282127604,1578.7739096674
1,4,17,21,1577.70921477232,1571.22230190032
1,30,7,18,4491.67477797513,1577.41136767318
1,12,15,8,8334.63607469209,1576.15295987286
1,0,0,0,3495.82901077097,1586.82723922903
1,2,4,24,8777.83953740513,1573.96675099386
1,41,45,23,9468.02919188323,1577.58579565682
1,18,8,6,4966.55972359329,1575.87931885489
1,2,2,0,1631.70813139472,1574.5169628433
1,10,7,11,7221.27205276175,1580.81141797197
1,50,37,38,2390.88481277324,1580.14597985174
1,0,1,1,2926.41337702964,1578.42514524058
1,2,0,0,4623.78910057599,1583.38967656181
1,13,1,3,7360.00124666073,1589.26108637578
1,28,37,43,2558.93506247633,1598.34021204089
1,26,9,21,4159.88322368421,1599.90531015038
1,3,3,2,1588.73538230885,1618.47938530735
1,51,27,23,4325.25746120175,1610.93493832073
1,6,0,0,9296.73196057726,1616.32875747976
1,8,1,1,4997.16408518877,1626.22265246854
1,9,5,8,6995.66478003602,1624.88320041163
1,42,23,28,1386.74649893188,1626.55993353905
1,11,3,10,5874.59550126042,1641.10587550902
1,10,0,0,7596.0864354458,1639.70310513891
1,10,22,17,9091.55167394469,1636.8346069869
1,12,0,0,7760.46894748311,1640.78317716278
1,0,1,1,9891.96420029319,1618.90988349664
1,30,29,14,5609.65638897124,1645.30240142307
1,2,7,8,4611.72230889236,1649.56786271451
1,12,12,11,2431.54543185222,1651.77184223664
1,7,8,13,1822.57201086957,1650.38994565217
1,21,3,20,4519.57711609234,1662.01455336233
1,14,10,4,7823.6612435926,1662.09026075329
1,0,0,0,8092.20412443202,1664.39042292905
1,16,17,9,5055.32618810236,1663.8444666002
1,16,10,11,8605.45818269463,1677.05206073753
1,5,1,2,6415.1167366792,1674.36214901614
1,16,2,4,8540.95643397813,1678.96232127839
1,6,1,0,1117.7003989844,1671.62930721799
1,47,9,32,2013.16100543478,1675.90579710145
1,45,43,33,1890.47764849969,1677.32312716881
1,4,0,0,1548.21964529332,1683.72373806276
1,1,1,0,6102.84358784285,1679.75611564122
1,4,11,11,2115.68140868141,1689.94451269451
1,38,5,11,8822.15249954882,1695.99043493954
1,17,12,9,5114.26352128884,1695.10724971231
1,18,0,1,4168.02372935706,1705.52380952381
1,0,0,1,3672.71176423608,1715.45012379203
1,16,23,26,6884.2535726734,1701.44370860927
1,0,0,0,10363.4577560446,1693.5634338495
1,14,4,5,4616.35587686567,1710.38292910448
1,9,1,0,7412.28318768206,1714.32875572201
1,20,0,2,1647.74715755279,1720.07092582566
1,8,3,13,4946.05608184918,1708.27529367185
1,16,6,13,1835.26092447588,1721.52866885577
1,10,7,5,2206.69274355694,1723.37908974593
1,6,1,2,6526.80858283433,1723.18443113772
1,7,0,1,1786.15409599423,1724.27896066402
1,6,1,2,1239.37679914071,1725.76240601504
1,6,1,1,2365.28406633021,1709.77553472723
1,6,1,1,7500.82578685809,1726.04141358366
1,3,0,1,2635.29360039082,1723.91450903762
1,3,1,2,6111.91979889873,1734.04476897295
1,0,0,0,3863.93284433578,1732.68068459658
1,6,1,3,4679.01307344901,1734.13216068457
1,26,25,32,5582.05588036879,1726.51146840567
1,4,3,1,1068.44453949244,1738.21813515825
1,14,4,5,4461.9710640237,1734.85759854181
1,13,8,11,2316.47700577344,1747.75671909218
1,6,0,1,5252.12824461065,1739.3543774747
1,21,12,35,5330.08356374808,1742.31367127496
1,6,21,52,4787.6768125855,1742.01060191518
1,23,6,6,8142.21505376344,1744.51157280846
1,10,11,11,1338.63874643875,1744.95783475783
1,1,0,0,1763.06176266482,1744.42748091603
1,31,3,34,2398.64593716143,1757.42751895991
1,35,9,20,4409.19704837387,1754.39764963105
1,4,1,0,1729.76767388826,1759.39424173318
1,4,4,16,6407.46250217505,1761.21350269706
1,0,0,1,3007.42365456821,1755.29974968711
1,16,0,3,8087.31617647059,1763.84173669468
1,14,7,12,6998.99458483755,1767.13125322331
1,11,11,10,8410.05258899676,1765.96986245955
1,8,2,3,2543.23262233375,1773.4765370138
1,37,19,32,8345.09120721459,1773.41155974585
1,40,14,31,5084.9431613136,1770.21508480693
1,5,1,14,4920.5302070131,1776.13223489649
1,36,11,13,5777.91236278568,1775.13442504949
1,2,15,31,2106.20066518847,1771.73592017738
1,19,1,5,1485.36300417246,1787.53129346314
1,5,0,0,8603.44953808611,1791.90848875719
1,1,1,6,869.724292101341,1789.78956780924
1,33,40,32,1872.37410820452,1793.53923900119
1,5,5,12,7858.67915579796,1792.29238795352
1,3,1,0,4234.10875763747,1793.17148676171
1,5,0,0,7322.6853440061,1796.1421764818
1,52,22,30,5895.53728294178,1796.39581205312
1,6,7,5,1395.75459317585,1794.35095613048
1,3,4,6,2048.61960188934,1808.68690958165
1,3,4,7,5623.63269741608,1790.25452789181
1,37,26,24,2603.36192236599,1801.96044362292
1,32,17,8,6819.04283634851,1798.15762112705
1,8,4,2,7385.09509066785,1797.40070765148
1,18,10,5,7435.0398916523,1807.60428465895
1,2,0,0,9328.38236370289,1806.82857665569
1,3,5,14,4319.16632977187,1812.09529309847
1,8,11,1,6924.4239363988,1811.16136656639
1,13,10,10,2439.54709986917,1812.77889228085
1,8,4,11,7576.14238857804,1806.77869959483
1,2,8,9,7931.38331697743,1813.72816486752
1,10,11,8,2182.50660569106,1817.9362296748
1,38,42,27,5975.66206616602,1820.26161964684
1,0,1,0,8740.32867317331,1811.4895805856
1,28,6,4,4439.9062745098,1817.65803921569
1,1,1,1,9132.69397293973,1832.78450184502
1,25,40,19,1581.06412512219,1842.23597262952
1,2,0,0,8747.50525578136,1860.13384723196
1,4,3,4,4892.73202440966,1845.73812682409
1,41,16,20,1948.47484984985,1850.54654654655
1,3,0,7,5043.98373015873,1849.03293650794
